val_perf,val_loss,epoch,step,trn_perf
,,18,10354,"{'F1': 0.2748062257472347, 'Acc': 0.4787697957310076, 'loss': 2.7732989584634065}"
"{'F1': 0.26904478408637245, 'Acc': 0.49173553719008267, 'loss': 2.786814518596815}",2.786814518596815,19,10899,
,,19,10899,"{'F1': 0.2775203543706969, 'Acc': 0.4696465457883865, 'loss': 2.896731009177112}"
"{'F1': 0.27626370850739435, 'Acc': 0.5344352617079889, 'loss': 3.0425983943800996}",3.0425983943800996,20,11444,
,,20,11444,"{'F1': 0.265079940245334, 'Acc': 0.4656873995868717, 'loss': 2.919461161390357}"
"{'F1': 0.2811483446740552, 'Acc': 0.49173553719008267, 'loss': 3.1873355723809507}",3.1873355723809507,21,11989,
,,21,11989,"{'F1': 0.2789320316691096, 'Acc': 0.47773697498278633, 'loss': 2.841458363051808}"
"{'F1': 0.2508914512086956, 'Acc': 0.494949494949495, 'loss': 2.9992765050003496}",2.9992765050003496,22,12534,
,,22,12534,"{'F1': 0.2727523434123419, 'Acc': 0.47681891209547855, 'loss': 2.9673945381007063}"
"{'F1': 0.27343500238148255, 'Acc': 0.49586776859504134, 'loss': 3.1936514792235}",3.1936514792235,23,13079,
,,23,13079,"{'F1': 0.27450937699141675, 'Acc': 0.4866307092035804, 'loss': 2.741465112703656}"
