val_perf,val_loss,epoch,step,trn_perf
,,8,4904,"{'F1': 0.3045573198223873, 'Acc': 0.45880192793206337, 'loss': 2.606526227062995}"
"{'F1': 0.31573023153571, 'Acc': 0.5160697887970616, 'loss': 2.524858136107956}",2.524858136107956,9,5449,
,,9,5449,"{'F1': 0.30455411831192136, 'Acc': 0.4601216433325683, 'loss': 2.605417853539143}"
"{'F1': 0.3594279029938255, 'Acc': 0.4963269054178145, 'loss': 2.471558816191079}",2.471558816191079,10,5994,
,,10,5994,"{'F1': 0.3094592418184462, 'Acc': 0.4596626118889144, 'loss': 2.5616195284992185}"
"{'F1': 0.2874246461899998, 'Acc': 0.49081726354453625, 'loss': 2.4941839117934737}",2.4941839117934737,11,6539,
,,11,6539,"{'F1': 0.2951872497620866, 'Acc': 0.45817075969703924, 'loss': 2.5788470604004115}"
"{'F1': 0.2908409622220943, 'Acc': 0.4935720844811754, 'loss': 2.732327179632325}",2.732327179632325,12,7084,
,,12,7084,"{'F1': 0.29883660081991237, 'Acc': 0.45725269680973146, 'loss': 2.5871053881601456}"
"{'F1': 0.3227540663723628, 'Acc': 0.4788797061524334, 'loss': 2.752580863842066}",2.752580863842066,13,7629,
,,13,7629,"{'F1': 0.29912619619905945, 'Acc': 0.4586871700711499, 'loss': 2.597556752239892}"
"{'F1': 0.28288209813626214, 'Acc': 0.42240587695133147, 'loss': 3.3420424495918164}",3.3420424495918164,14,8174,
,,14,8174,"{'F1': 0.3014129542798619, 'Acc': 0.4629905898554051, 'loss': 2.5544428558524594}"
"{'F1': 0.3249777692703963, 'Acc': 0.5137741046831956, 'loss': 2.62017788230509}",2.62017788230509,15,8719,
,,15,8719,"{'F1': 0.2886859245955021, 'Acc': 0.45771172825338535, 'loss': 2.613283442138532}"
"{'F1': 0.33219186018627955, 'Acc': 0.4981634527089073, 'loss': 2.8068138222763506}",2.8068138222763506,16,9264,
,,16,9264,"{'F1': 0.3007285574154006, 'Acc': 0.45937571723663073, 'loss': 2.54469596749052}"
"{'F1': 0.32969869392344653, 'Acc': 0.472910927456382, 'loss': 2.5140724838643833}",2.5140724838643833,17,9809,
,,17,9809,"{'F1': 0.2942157256370814, 'Acc': 0.45593298140922656, 'loss': 2.5703160156897447}"
"{'F1': 0.24995962481460934, 'Acc': 0.4839302112029385, 'loss': 2.199962257691052}",2.199962257691052,18,10354,
,,18,10354,"{'F1': 0.2982893221425148, 'Acc': 0.4563346339224237, 'loss': 2.612010039867611}"
"{'F1': 0.2776568983005386, 'Acc': 0.41276400367309457, 'loss': 2.470735001391259}",2.470735001391259,19,10899,
,,19,10899,"{'F1': 0.30833144937524304, 'Acc': 0.46402341060362634, 'loss': 2.5845011450828763}"
"{'F1': 0.36143715587912184, 'Acc': 0.5330578512396694, 'loss': 2.460152306506221}",2.460152306506221,20,11444,
,,20,11444,"{'F1': 0.3014559329228369, 'Acc': 0.4558756024787698, 'loss': 2.6758113401745436}"
"{'F1': 0.3021229821524129, 'Acc': 0.4366391184573003, 'loss': 2.455553282862124}",2.455553282862124,21,11989,
,,21,11989,"{'F1': 0.2909829151394703, 'Acc': 0.456277254991967, 'loss': 2.6603692286605134}"
"{'F1': 0.31491772413043073, 'Acc': 0.49770431588613406, 'loss': 2.4992951845777207}",2.4992951845777207,22,12534,
,,22,12534,"{'F1': 0.2973171360646939, 'Acc': 0.45845765434932295, 'loss': 2.6432444703688316}"
"{'F1': 0.29918635073141725, 'Acc': 0.4701561065197429, 'loss': 2.5088276638500933}",2.5088276638500933,23,13079,
,,23,13079,"{'F1': 0.30032488445469985, 'Acc': 0.4628184530640349, 'loss': 2.541326675174433}"
"{'F1': 0.3070560793600052, 'Acc': 0.49081726354453625, 'loss': 2.810264418090599}",2.810264418090599,24,13624,
,,24,13624,"{'F1': 0.301177305442282, 'Acc': 0.46098232728941935, 'loss': 2.5957787747776835}"
"{'F1': 0.2956433921500468, 'Acc': 0.44857667584940314, 'loss': 3.1150745861772178}",3.1150745861772178,25,14169,
,,25,14169,"{'F1': 0.3012868888705824, 'Acc': 0.4574248336011017, 'loss': 2.623442823296293}"
"{'F1': 0.3150546349993192, 'Acc': 0.4898989898989899, 'loss': 2.278306422026261}",2.278306422026261,26,14714,
,,26,14714,"{'F1': 0.307358773612262, 'Acc': 0.466720220335093, 'loss': 2.544598365486215}"
"{'F1': 0.26446072638594936, 'Acc': 0.4462809917355372, 'loss': 2.7957471287336904}",2.7957471287336904,27,15259,
,,27,15259,"{'F1': 0.29966750947936505, 'Acc': 0.46230204268992425, 'loss': 2.59165620388241}"
"{'F1': 0.2907009107614031, 'Acc': 0.4761248852157943, 'loss': 2.8517993446709453}",2.8517993446709453,28,15804,
,,28,15804,"{'F1': 0.309256024891068, 'Acc': 0.46448244204728023, 'loss': 2.594825040309801}"
