val_perf,val_loss,epoch,step,trn_perf
,,13,7629,"{'F1': 0.21989755151763407, 'Acc': 0.36848749139316045, 'loss': 5.047057175417559}"
"{'F1': 0.20463002425299184, 'Acc': 0.43388429752066116, 'loss': 5.658357150312783}",5.658357150312783,14,8174,
,,14,8174,"{'F1': 0.22045880452439856, 'Acc': 0.3754303419784255, 'loss': 4.966189267219754}"
"{'F1': 0.2467225549817947, 'Acc': 0.4641873278236915, 'loss': 3.7514600918992707}",3.7514600918992707,15,8719,
,,15,8719,"{'F1': 0.220286327086046, 'Acc': 0.3674546706449392, 'loss': 4.866541921545606}"
"{'F1': 0.1965843087851635, 'Acc': 0.35032139577594124, 'loss': 5.281957529593205}",5.281957529593205,16,9264,
,,16,9264,"{'F1': 0.20989305221283422, 'Acc': 0.36263484048657335, 'loss': 5.3521644881012245}"
"{'F1': 0.22091386117527773, 'Acc': 0.3888888888888889, 'loss': 4.846236185427161}",4.846236185427161,17,9809,
,,17,9809,"{'F1': 0.2098728765358877, 'Acc': 0.3684301124627037, 'loss': 4.986214595540948}"
"{'F1': 0.22369136341209192, 'Acc': 0.4233241505968779, 'loss': 4.043774062308712}",4.043774062308712,18,10354,
,,18,10354,"{'F1': 0.21429267774496283, 'Acc': 0.3645857241221024, 'loss': 5.0740120533409465}"
"{'F1': 0.2095562045256158, 'Acc': 0.36455463728191, 'loss': 5.005497490150341}",5.005497490150341,19,10899,
,,19,10899,"{'F1': 0.21412821910657548, 'Acc': 0.3688891439063576, 'loss': 5.316141408299087}"
"{'F1': 0.1631798336341059, 'Acc': 0.3434343434343434, 'loss': 5.155000869778619}",5.155000869778619,20,11444,
,,20,11444,"{'F1': 0.21603575440389675, 'Acc': 0.37353683727335324, 'loss': 4.864867378156119}"
"{'F1': 0.22444177899097512, 'Acc': 0.3925619834710744, 'loss': 3.540190729542055}",3.540190729542055,21,11989,
,,21,11989,"{'F1': 0.21352616220570017, 'Acc': 0.37181546935965115, 'loss': 5.230369906469223}"
"{'F1': 0.19902946422695447, 'Acc': 0.37649219467401285, 'loss': 4.747031474458998}",4.747031474458998,22,12534,
,,22,12534,"{'F1': 0.21479038601831105, 'Acc': 0.3703809960982327, 'loss': 5.234569723234264}"
"{'F1': 0.23634990131395361, 'Acc': 0.4292929292929293, 'loss': 5.00365248106528}",5.00365248106528,23,13079,
,,23,13079,"{'F1': 0.2165274485439141, 'Acc': 0.37565985770025245, 'loss': 4.926280603277574}"
"{'F1': 0.21431427434836828, 'Acc': 0.3314967860422406, 'loss': 5.450241299643033}",5.450241299643033,24,13624,
,,24,13624,"{'F1': 0.21923650458456537, 'Acc': 0.3770369520312141, 'loss': 5.022960768489662}"
"{'F1': 0.20907282988423406, 'Acc': 0.3948576675849403, 'loss': 4.745059383088264}",4.745059383088264,25,14169,
,,25,14169,"{'F1': 0.22088058643853858, 'Acc': 0.372504016525132, 'loss': 5.075622854976479}"
"{'F1': 0.2281978513415924, 'Acc': 0.40771349862258954, 'loss': 4.853729571121327}",4.853729571121327,26,14714,
,,26,14714,"{'F1': 0.2130830902991962, 'Acc': 0.36974982786320865, 'loss': 5.000435604742908}"
"{'F1': 0.20182794989389063, 'Acc': 0.3122130394857668, 'loss': 5.6450178761413135}",5.6450178761413135,27,15259,
,,27,15259,"{'F1': 0.2221414065991821, 'Acc': 0.37026623823731925, 'loss': 4.961167635611438}"
"{'F1': 0.23265806538691983, 'Acc': 0.3856749311294766, 'loss': 5.716513740843621}",5.716513740843621,28,15804,
,,28,15804,"{'F1': 0.2276598278379398, 'Acc': 0.37434014229974755, 'loss': 5.038697069063099}"
"{'F1': 0.23693082397055426, 'Acc': 0.42056932966023874, 'loss': 5.3179061481918115}",5.3179061481918115,29,16349,
,,29,16349,"{'F1': 0.21977476409082836, 'Acc': 0.3741106265779206, 'loss': 5.206279863130062}"
"{'F1': 0.21488667529027544, 'Acc': 0.3640955004591368, 'loss': 4.648159479749376}",4.648159479749376,30,16894,
,,30,16894,"{'F1': 0.2113994676946708, 'Acc': 0.3690612806977278, 'loss': 5.0746940470616755}"
"{'F1': 0.1768090137022866, 'Acc': 0.39623507805325986, 'loss': 7.11813701754031}",7.11813701754031,31,17439,
,,31,17439,"{'F1': 0.21576521593991363, 'Acc': 0.37147119577691073, 'loss': 5.072505333882953}"
