val_perf,val_loss,epoch,step,trn_perf
,,18,10354,"{'F1': 0.179813997804523, 'Acc': 0.3266008721597429, 'loss': 4.473423218945844}"
"{'F1': 0.14348940712890793, 'Acc': 0.3443526170798898, 'loss': 4.317710878192514}",4.317710878192514,19,10899,
,,19,10899,"{'F1': 0.180232297048187, 'Acc': 0.32109249483589625, 'loss': 4.82817013066843}"
"{'F1': 0.17254585277723114, 'Acc': 0.35720844811753905, 'loss': 3.4472633876662324}",3.4472633876662324,20,11444,
,,20,11444,"{'F1': 0.1759446081894085, 'Acc': 0.3224122102364012, 'loss': 4.583264700425874}"
"{'F1': 0.13924122407738423, 'Acc': 0.32323232323232326, 'loss': 4.299451741619387}",4.299451741619387,21,11989,
,,21,11989,"{'F1': 0.17656911589967644, 'Acc': 0.3181661693826027, 'loss': 4.801866666986308}"
"{'F1': 0.14988874766030422, 'Acc': 0.3677685950413223, 'loss': 5.079850449078325}",5.079850449078325,22,12534,
,,22,12534,"{'F1': 0.17876928494201522, 'Acc': 0.32264172595822815, 'loss': 4.806444486128081}"
"{'F1': 0.1556360372874497, 'Acc': 0.23829201101928374, 'loss': 5.979673554931861}",5.979673554931861,23,13079,
,,23,13079,"{'F1': 0.1747064281505241, 'Acc': 0.3132889602937801, 'loss': 4.708202812649788}"
"{'F1': 0.1670473147834512, 'Acc': 0.37052341597796146, 'loss': 5.572761366332787}",5.572761366332787,24,13624,
,,24,13624,"{'F1': 0.1786095319204073, 'Acc': 0.32074822125315583, 'loss': 4.727153705675668}"
"{'F1': 0.13816521457282477, 'Acc': 0.3475665748393021, 'loss': 5.317329919856528}",5.317329919856528,25,14169,
,,25,14169,"{'F1': 0.17764404690369473, 'Acc': 0.3204613266008722, 'loss': 4.766929762516547}"
"{'F1': 0.16396076635407347, 'Acc': 0.23875114784205692, 'loss': 3.9631094034167305}",3.9631094034167305,26,14714,
,,26,14714,"{'F1': 0.17658692872684706, 'Acc': 0.32315813633233875, 'loss': 4.720735908648289}"
"{'F1': 0.16119983709892938, 'Acc': 0.3714416896235078, 'loss': 5.7845250800036006}",5.7845250800036006,27,15259,
,,27,15259,"{'F1': 0.17579165957144746, 'Acc': 0.31839568510442967, 'loss': 4.949685946298302}"
"{'F1': 0.17567585194324728, 'Acc': 0.30899908172635443, 'loss': 4.138515448224718}",4.138515448224718,28,15804,
,,28,15804,"{'F1': 0.17861950013374123, 'Acc': 0.32109249483589625, 'loss': 4.742427266409638}"
"{'F1': 0.18014931214733715, 'Acc': 0.36363636363636365, 'loss': 4.935690292413684}",4.935690292413684,29,16349,
,,29,16349,"{'F1': 0.17900303937969259, 'Acc': 0.3220679366536608, 'loss': 4.589232182065281}"
"{'F1': 0.1885847189611298, 'Acc': 0.35996326905417814, 'loss': 3.9358489807101265}",3.9358489807101265,30,16894,
,,30,16894,"{'F1': 0.18492637422429714, 'Acc': 0.3228712416800551, 'loss': 4.80652472404165}"
