val_perf,val_loss,epoch,step,trn_perf
"{'F1': 0.26448460711141786, 'Acc': 0.3925619834710744, 'loss': 4.401002014892689}",4.401002014892689,20,11444,
,,20,11444,"{'F1': 0.256304321333718, 'Acc': 0.3787009410144595, 'loss': 5.56307754472855}"
"{'F1': 0.24459594864936612, 'Acc': 0.3608815426997245, 'loss': 5.834539665692095}",5.834539665692095,21,11989,
,,21,11989,"{'F1': 0.24665508617965726, 'Acc': 0.3737089740647234, 'loss': 5.995650997949303}"
"{'F1': 0.21686944000491476, 'Acc': 0.30303030303030304, 'loss': 6.709137398263683}",6.709137398263683,22,12534,
,,22,12534,"{'F1': 0.2549969236758589, 'Acc': 0.383807665825109, 'loss': 5.69872927709457}"
"{'F1': 0.24226025383519517, 'Acc': 0.41597796143250687, 'loss': 5.06044253922891}",5.06044253922891,23,13079,
,,23,13079,"{'F1': 0.2471590372455708, 'Acc': 0.3731925636906128, 'loss': 5.705246767647769}"
"{'F1': 0.23570261533573067, 'Acc': 0.4022038567493113, 'loss': 5.538472895701146}",5.538472895701146,24,13624,
,,24,13624,"{'F1': 0.2622542517588468, 'Acc': 0.37514344732614185, 'loss': 5.753042428646612}"
"{'F1': 0.268202706620042, 'Acc': 0.4297520661157025, 'loss': 6.011930558992469}",6.011930558992469,25,14169,
,,25,14169,"{'F1': 0.25333902123420055, 'Acc': 0.37990589855405094, 'loss': 5.76952424508716}"
"{'F1': 0.3016498785022951, 'Acc': 0.4086317722681359, 'loss': 5.569281557331914}",5.569281557331914,26,14714,
,,26,14714,"{'F1': 0.25186786214753154, 'Acc': 0.37439752123020426, 'loss': 5.333002888390777}"
"{'F1': 0.258389512245339, 'Acc': 0.4233241505968779, 'loss': 6.12474538968957}",6.12474538968957,27,15259,
,,27,15259,"{'F1': 0.24430609182202825, 'Acc': 0.37101216433325684, 'loss': 5.566063369304762}"
