val_perf,val_loss,epoch,step,trn_perf
"{'Micro_F1': 0.5287769784172662, 'Macro_F1': 0.5107887927457277, 'Micro_Acc': 0.5287769784172662, 'Macro_Acc': 0.5136866381443175, 'loss': 1.410213219407015}",1.410213219407015,13,1105,
,,13,1105,"{'Micro_F1': 0.5387689848121503, 'Macro_F1': 0.5348462627779191, 'Micro_Acc': 0.5387689848121503, 'Macro_Acc': 0.5400125773723676, 'loss': 1.3781272177722736}"
"{'Micro_F1': 0.5359712230215827, 'Macro_F1': 0.5190766466145613, 'Micro_Acc': 0.5359712230215827, 'Macro_Acc': 0.5214415712238493, 'loss': 1.1525182797603784}",1.1525182797603784,14,1184,
,,14,1184,"{'Micro_F1': 0.5935251798561151, 'Macro_F1': 0.5898367641022779, 'Micro_Acc': 0.5935251798561151, 'Macro_Acc': 0.5943437767444351, 'loss': 1.138247156075139}"
"{'Micro_F1': 0.5215827338129496, 'Macro_F1': 0.5017792901895254, 'Micro_Acc': 0.5215827338129496, 'Macro_Acc': 0.49879281448847773, 'loss': 1.4874149723439853}",1.4874149723439853,15,1263,
,,15,1263,"{'Micro_F1': 0.6039168665067945, 'Macro_F1': 0.6020769396126066, 'Micro_Acc': 0.6039168665067945, 'Macro_Acc': 0.6051135234610008, 'loss': 1.0726067927107075}"
"{'Micro_F1': 0.564748201438849, 'Macro_F1': 0.5387483966239672, 'Micro_Acc': 0.564748201438849, 'Macro_Acc': 0.5453342531223075, 'loss': 1.2135881402487159}",1.2135881402487159,16,1342,
,,16,1342,"{'Micro_F1': 0.6107114308553158, 'Macro_F1': 0.605362229927163, 'Micro_Acc': 0.6107114308553158, 'Macro_Acc': 0.6118420813422347, 'loss': 1.054779727936966}"
"{'Micro_F1': 0.539568345323741, 'Macro_F1': 0.523168930419008, 'Micro_Acc': 0.539568345323741, 'Macro_Acc': 0.5278578452957807, 'loss': 1.4830192317458017}",1.4830192317458017,17,1421,
,,17,1421,"{'Micro_F1': 0.6227018385291767, 'Macro_F1': 0.6198412738954799, 'Micro_Acc': 0.6227018385291767, 'Macro_Acc': 0.6237868205541159, 'loss': 1.0308833130821782}"
"{'Micro_F1': 0.5719424460431655, 'Macro_F1': 0.5377659083211418, 'Micro_Acc': 0.5719424460431655, 'Macro_Acc': 0.5517637428971651, 'loss': 1.1138609540239428}",1.1138609540239428,18,1500,
,,18,1500,"{'Micro_F1': 0.6366906474820144, 'Macro_F1': 0.6331995073370082, 'Micro_Acc': 0.6366906474820144, 'Macro_Acc': 0.637722924758427, 'loss': 0.9803290101097347}"
"{'Micro_F1': 0.5755395683453237, 'Macro_F1': 0.5584075419248136, 'Micro_Acc': 0.5755395683453237, 'Macro_Acc': 0.5563545825040996, 'loss': 1.4241472143346243}",1.4241472143346243,19,1579,
,,19,1579,"{'Micro_F1': 0.6294964028776978, 'Macro_F1': 0.6240545908488593, 'Micro_Acc': 0.6294964028776978, 'Macro_Acc': 0.6309340911411316, 'loss': 1.0718087548493689}"
"{'Micro_F1': 0.579136690647482, 'Macro_F1': 0.5493747219034228, 'Micro_Acc': 0.579136690647482, 'Macro_Acc': 0.5623753961408846, 'loss': 1.107178375878745}",1.107178375878745,20,1658,
,,20,1658,"{'Micro_F1': 0.5855315747402078, 'Macro_F1': 0.5834199164967465, 'Micro_Acc': 0.5855315747402078, 'Macro_Acc': 0.5859346688949676, 'loss': 1.1975651242236542}"
"{'Micro_F1': 0.60431654676259, 'Macro_F1': 0.5668505381579478, 'Micro_Acc': 0.60431654676259, 'Macro_Acc': 0.575643772879089, 'loss': 1.0828939290568478}",1.0828939290568478,21,1737,
,,21,1737,"{'Micro_F1': 0.6191047162270183, 'Macro_F1': 0.6175859600677256, 'Micro_Acc': 0.6191047162270183, 'Macro_Acc': 0.6199354599887791, 'loss': 1.0426264936955472}"
"{'Micro_F1': 0.5827338129496403, 'Macro_F1': 0.5692336248869617, 'Micro_Acc': 0.5827338129496403, 'Macro_Acc': 0.5707701250156493, 'loss': 1.1864398129372429}",1.1864398129372429,22,1816,
,,22,1816,"{'Micro_F1': 0.6526778577138289, 'Macro_F1': 0.6513092299402078, 'Micro_Acc': 0.6526778577138289, 'Macro_Acc': 0.6539538786865746, 'loss': 0.922304378935}"
"{'Micro_F1': 0.6079136690647482, 'Macro_F1': 0.5910058604595079, 'Micro_Acc': 0.6079136690647482, 'Macro_Acc': 0.5913838823081261, 'loss': 1.1761627604126568}",1.1761627604126568,23,1895,
,,23,1895,"{'Micro_F1': 0.657074340527578, 'Macro_F1': 0.654686389570556, 'Micro_Acc': 0.657074340527578, 'Macro_Acc': 0.6579919149183853, 'loss': 0.9417879801716604}"
"{'Micro_F1': 0.6151079136690647, 'Macro_F1': 0.5818320874583656, 'Micro_Acc': 0.6151079136690647, 'Macro_Acc': 0.5943766448480818, 'loss': 1.1476819154712372}",1.1476819154712372,24,1974,
,,24,1974,"{'Micro_F1': 0.6546762589928058, 'Macro_F1': 0.6504886246588227, 'Micro_Acc': 0.6546762589928058, 'Macro_Acc': 0.6558531581208997, 'loss': 0.9115093618577782}"
"{'Micro_F1': 0.5863309352517986, 'Macro_F1': 0.5554282686789386, 'Micro_Acc': 0.5863309352517986, 'Macro_Acc': 0.562912577416557, 'loss': 1.2116904293585975}",1.2116904293585975,25,2053,
,,25,2053,"{'Micro_F1': 0.6750599520383693, 'Macro_F1': 0.672305413078209, 'Micro_Acc': 0.6750599520383693, 'Macro_Acc': 0.6762376040013494, 'loss': 0.8865244486561741}"
"{'Micro_F1': 0.6115107913669064, 'Macro_F1': 0.5784120736534193, 'Micro_Acc': 0.6115107913669064, 'Macro_Acc': 0.5888545054138912, 'loss': 1.0361056909738124}",1.0361056909738124,26,2132,
,,26,2132,"{'Micro_F1': 0.6782573940847322, 'Macro_F1': 0.6734878860938186, 'Micro_Acc': 0.6782573940847322, 'Macro_Acc': 0.6795079055315572, 'loss': 0.8557457571596472}"
"{'Micro_F1': 0.6115107913669064, 'Macro_F1': 0.5946049392930566, 'Micro_Acc': 0.6115107913669064, 'Macro_Acc': 0.6080953072928776, 'loss': 1.1243245331913079}",1.1243245331913079,27,2211,
,,27,2211,"{'Micro_F1': 0.6774580335731415, 'Macro_F1': 0.6756785441195122, 'Micro_Acc': 0.6774580335731415, 'Macro_Acc': 0.6782937339543891, 'loss': 0.8452077270169913}"
"{'Micro_F1': 0.6151079136690647, 'Macro_F1': 0.5816184397182973, 'Micro_Acc': 0.6151079136690647, 'Macro_Acc': 0.5985688422499981, 'loss': 1.1883942631677986}",1.1883942631677986,28,2290,
,,28,2290,"{'Micro_F1': 0.6870503597122302, 'Macro_F1': 0.6847455336018706, 'Micro_Acc': 0.6870503597122302, 'Macro_Acc': 0.6881561810370698, 'loss': 0.8273279183939537}"
"{'Micro_F1': 0.6187050359712231, 'Macro_F1': 0.5955999893251993, 'Micro_Acc': 0.6187050359712231, 'Macro_Acc': 0.6078729222133072, 'loss': 1.1706726840721395}",1.1706726840721395,29,2369,
,,29,2369,"{'Micro_F1': 0.6798561151079137, 'Macro_F1': 0.6780361803860561, 'Micro_Acc': 0.6798561151079137, 'Macro_Acc': 0.6807900026804828, 'loss': 0.8441984155920227}"
"{'Micro_F1': 0.6079136690647482, 'Macro_F1': 0.5789331665279518, 'Micro_Acc': 0.6079136690647482, 'Macro_Acc': 0.5871351298589702, 'loss': 1.2217836702790328}",1.2217836702790328,30,2448,
,,30,2448,"{'Micro_F1': 0.711031175059952, 'Macro_F1': 0.7090374634584105, 'Micro_Acc': 0.7110311750599521, 'Macro_Acc': 0.71184929704408, 'loss': 0.7653902746282739}"
"{'Micro_F1': 0.6115107913669064, 'Macro_F1': 0.5901008639918958, 'Micro_Acc': 0.6115107913669064, 'Macro_Acc': 0.5927462642855865, 'loss': 1.1044975357573135}",1.1044975357573135,31,2527,
,,31,2527,"{'Micro_F1': 0.7078337330135891, 'Macro_F1': 0.7057959162394488, 'Micro_Acc': 0.7078337330135891, 'Macro_Acc': 0.7088092416055847, 'loss': 0.7717718412696823}"
"{'Micro_F1': 0.6402877697841727, 'Macro_F1': 0.6264039442289857, 'Micro_Acc': 0.6402877697841727, 'Macro_Acc': 0.6330555297731636, 'loss': 1.1732436315681054}",1.1732436315681054,32,2606,
,,32,2606,"{'Micro_F1': 0.712230215827338, 'Macro_F1': 0.7101501891663381, 'Micro_Acc': 0.7122302158273381, 'Macro_Acc': 0.7131333432273339, 'loss': 0.7471815306812639}"
"{'Micro_F1': 0.6402877697841727, 'Macro_F1': 0.6177888130564196, 'Micro_Acc': 0.6402877697841727, 'Macro_Acc': 0.6299917671511838, 'loss': 1.1858410057854794}",1.1858410057854794,33,2685,
,,33,2685,"{'Micro_F1': 0.7350119904076738, 'Macro_F1': 0.7343590505857296, 'Micro_Acc': 0.7350119904076738, 'Macro_Acc': 0.7357523859320592, 'loss': 0.7188106199238824}"
"{'Micro_F1': 0.6366906474820144, 'Macro_F1': 0.6270990066774769, 'Micro_Acc': 0.6366906474820144, 'Macro_Acc': 0.6275630123800708, 'loss': 1.2000695613765326}",1.2000695613765326,34,2764,
,,34,2764,"{'Micro_F1': 0.7434052757793764, 'Macro_F1': 0.7405463330989328, 'Micro_Acc': 0.7434052757793765, 'Macro_Acc': 0.7445120971554127, 'loss': 0.6945717358390631}"
"{'Micro_F1': 0.6151079136690647, 'Macro_F1': 0.5968588699565915, 'Micro_Acc': 0.6151079136690647, 'Macro_Acc': 0.600911125705144, 'loss': 1.1897538142075992}",1.1897538142075992,35,2843,
,,35,2843,"{'Micro_F1': 0.7378097521982414, 'Macro_F1': 0.7364816369439096, 'Micro_Acc': 0.7378097521982414, 'Macro_Acc': 0.7384568450209879, 'loss': 0.750300711908275}"
"{'Micro_F1': 0.6294964028776978, 'Macro_F1': 0.627794964651439, 'Micro_Acc': 0.6294964028776978, 'Macro_Acc': 0.6236229920827328, 'loss': 1.1639460615912567}",1.1639460615912567,36,2922,
,,36,2922,"{'Micro_F1': 0.7362110311750599, 'Macro_F1': 0.7342839293599608, 'Micro_Acc': 0.7362110311750599, 'Macro_Acc': 0.7369014272132752, 'loss': 0.6868090390319487}"
